,KillDiff,FirstBlood,AssistDiff,GoldDiff,Dragon,Herald,ExperienceDiff,TowersDestroyed,MinionDiff,win
7506,2,1,0,-7.65,1,0,-4.92,0,15,1
7507,-5,0,-7,-29.21,0,0,-31.96,0,-27,0
7508,4,1,3,22.83,0,0,8.3,0,26,1
7509,2,1,1,22.97,0,1,3.92,1,55,1
7510,1,0,4,5.78,0,0,1.44,0,8,1
7511,6,0,3,17.94,1,0,26.47,0,-11,1
7512,-1,1,4,-9.71,0,0,-15.88,0,34,0
7513,2,1,2,12.69,0,0,-4.22,0,2,1
7514,4,1,3,-0.34,0,1,-1.22,0,-16,0
7515,0,0,-5,11.71,1,0,9.18,0,24,0
7516,-5,0,-2,-22.98,0,0,-12.55,0,31,0
7517,-2,1,-10,-28.07,0,0,-29.56,0,-51,0
7518,-2,1,-5,-11.55,0,0,-6.38,0,14,1
7519,-3,0,0,-0.69,0,0,-6.34,0,61,0
7520,2,1,1,5.76,1,0,-18.39,0,5,0
7521,-3,1,-7,-16.94,0,1,-4.68,0,-19,0
7522,-5,0,-9,-26.0,0,0,-15.87,0,-50,0
7523,-5,0,-10,-21.6,0,1,-0.88,0,9,0
7524,4,1,6,40.13,1,0,21.37,1,32,1
7525,2,1,9,13.38,1,0,0.46,0,23,0
7527,2,0,1,2.58,0,0,7.62,0,7,0
7528,-5,0,-5,-23.27,0,0,-23.01,0,-14,0
7529,5,0,3,18.43,0,0,35.84,0,17,0
7530,0,1,-2,-10.21,0,0,-21.52,0,-33,0
7531,-1,1,1,-4.5,0,0,-17.21,0,-25,0
7532,0,1,2,-7.9,1,0,-11.72,0,-44,0
7533,-2,0,-1,-9.89,0,1,-11.02,0,3,0
7534,-2,1,-1,-14.12,0,0,-7.68,0,-27,0
7535,5,0,3,19.26,0,0,37.74,0,-26,1
7536,0,1,6,-30.22,0,0,-6.13,0,-33,0
7537,-2,0,-3,-7.16,1,0,5.73,0,-2,1
7538,6,0,8,35.22,0,0,19.96,0,14,0
7539,1,1,5,1.48,0,0,-5.43,0,12,0
7540,-6,0,-8,-29.87,0,0,-20.17,0,-13,0
7541,1,1,0,23.03,0,0,29.5,0,72,1
7542,0,0,1,2.88,0,0,-3.39,0,7,0
7543,0,1,5,16.92,1,0,3.73,0,30,1
7544,-6,0,-4,-15.46,0,0,-7.1,0,41,0
7545,-2,0,-4,-12.26,0,0,0.48,0,-16,0
7546,-5,1,-4,-19.85,0,0,-36.66,0,7,0
7547,-3,1,-1,-20.05,0,0,-17.36,0,-30,1
7548,-2,0,-6,-15.3,1,1,-1.46,0,-19,0
7549,-9,1,-9,-46.0,0,1,-39.06,0,6,0
7550,2,0,5,0.75,1,0,-1.23,0,-38,1
7551,3,1,4,-1.85,0,0,-14.42,0,-21,1
7552,-3,1,-7,-4.18,1,0,0.15,0,47,1
7553,7,1,8,36.42,0,1,21.98,0,33,1
7555,2,1,2,22.47,0,0,14.39,0,53,1
7556,-4,0,-3,-9.44,1,0,-20.5,0,-20,1
7557,-1,0,-2,0.46,0,0,0.99,0,-4,0
7558,2,0,0,15.3,0,0,23.05,0,29,1
7559,7,1,4,38.54,1,0,23.79,0,42,1
7560,-2,1,-1,-4.5,0,1,1.27,0,-6,1
7561,-2,0,-3,-19.62,0,0,-6.84,0,-8,0
7562,6,1,10,42.38,0,1,14.18,1,-13,1
7563,3,0,3,10.37,0,0,9.22,0,-6,1
7564,2,0,0,-3.66,1,0,-9.23,0,-14,0
7565,-7,0,-6,-16.73,0,0,-17.3,0,10,1
7567,-2,1,1,-6.77,1,0,-13.82,0,3,1
7568,-4,1,-5,-24.65,0,0,-9.11,0,-29,0
7569,1,1,-1,-3.65,1,0,8.55,0,-26,1
7571,7,1,3,22.92,0,1,10.22,0,9,1
7572,6,1,8,51.17,1,0,41.26,0,47,1
7573,0,1,1,-3.04,0,0,-10.23,0,-16,1
7574,-1,0,1,3.9,0,0,-8.28,0,10,0
7575,0,0,-4,-2.57,0,1,-8.83,0,11,0
7576,6,1,7,37.37,0,0,17.96,0,49,1
7577,1,1,1,21.67,0,0,5.38,0,19,1
7578,-5,0,-10,-28.7,0,0,-20.23,0,-30,0
7579,-2,1,-3,-19.62,0,0,-24.64,0,-52,1
7580,-2,0,-3,-7.04,1,0,-5.31,0,24,0
7581,0,1,-1,9.46,0,1,5.94,0,9,1
7582,1,0,-1,-4.96,1,0,-11.84,0,22,0
7584,0,0,-2,0.59,0,0,-1.07,0,-22,1
7585,3,0,1,15.5,0,0,10.42,0,35,1
7586,-5,0,-8,-21.6,1,0,0.85,0,-9,0
7587,-7,0,-4,-18.74,0,0,-11.82,0,32,0
7588,-3,0,-3,-18.54,0,0,-8.17,0,6,0
7589,0,0,2,1.03,1,0,0.63,0,2,0
7590,1,1,-1,25.75,0,1,9.97,2,-8,1
7591,2,0,7,30.48,1,1,22.19,0,28,1
7592,-4,1,-3,-20.49,0,0,-12.3,0,-14,0
7593,3,0,5,21.39,0,0,8.5,0,39,1
7595,2,1,1,11.03,0,0,11.17,0,11,0
7597,-5,0,-5,-24.72,0,0,-5.54,0,7,0
7598,3,1,3,14.64,1,0,1.79,0,-5,1
7599,-9,0,-9,-46.83,0,0,-34.44,0,-54,0
7600,9,1,9,42.77,1,0,33.4,0,24,1
7601,3,1,5,18.7,0,0,17.91,0,-19,1
7602,1,1,0,4.99,1,1,-0.02,0,-13,1
7603,3,1,-1,8.32,0,0,9.03,0,4,1
7604,4,0,-2,17.82,0,1,28.56,0,29,0
7605,-2,1,-1,-1.77,0,0,-3.08,0,-5,0
7606,-8,0,-6,-26.92,0,0,-27.53,0,43,0
7607,-3,0,-3,-19.76,0,0,-29.92,0,-42,0
7608,1,0,-2,-6.42,1,0,3.11,0,9,0
7609,-4,1,2,10.51,0,1,-14.11,1,26,0
7610,2,1,4,9.32,0,0,-5.34,0,-6,1
7611,-1,1,-2,11.97,0,1,-9.47,1,5,0
7612,7,1,9,28.58,0,1,27.34,0,33,1
7613,0,0,-2,2.02,0,1,6.86,0,-16,1
7614,-1,1,0,-6.88,1,0,-11.13,0,-33,0
7616,-7,0,-6,-40.75,0,0,-31.54,0,12,0
7617,5,0,4,6.51,1,0,24.27,0,49,0
7618,-5,0,2,-18.82,0,0,-19.17,0,36,0
7619,0,1,0,-6.95,1,0,-6.83,0,-24,1
7620,1,0,-1,7.11,0,1,16.14,0,28,0
7621,0,0,1,-3.25,1,0,-2.31,0,-15,0
7622,-1,1,-1,-3.41,1,0,-15.82,0,-18,0
7623,1,0,-3,-2.84,1,1,-2.6,0,-19,1
7624,-3,1,-5,-0.37,0,0,-3.82,0,22,0
7625,-5,0,-3,-22.34,0,0,-20.21,0,-3,0
7626,-1,1,-1,-2.99,0,0,-2.38,0,14,1
7627,-7,0,-13,-30.46,0,0,-19.9,0,-1,0
7628,-2,0,-2,-2.59,0,1,3.57,0,1,0
7629,5,1,2,20.95,0,1,18.76,0,5,1
7630,7,1,7,45.97,0,1,35.83,0,53,1
7631,5,1,4,41.51,0,0,34.92,0,69,1
7632,0,0,2,-0.03,0,0,-7.65,0,-11,1
7633,3,1,-1,12.15,0,0,11.7,0,-41,1
7634,-6,0,1,-22.79,1,0,-21.55,0,1,0
7635,1,1,-1,7.71,1,0,12.55,0,28,1
7636,-1,0,-3,-12.88,1,0,-6.85,0,13,0
7637,-2,0,5,-44.08,0,0,-45.22,0,-48,0
7638,-7,0,-8,-33.85,0,0,-29.8,0,-19,0
7639,-3,0,-3,-16.91,1,1,-16.08,0,-5,0
7640,3,1,-2,9.95,0,0,7.07,0,13,0
7642,0,1,-3,-0.25,1,0,9.54,0,-3,0
7643,3,1,1,12.21,1,0,4.94,0,-21,0
7644,5,0,9,18.41,0,0,-5.91,0,27,0
7646,3,0,4,20.52,1,1,28.45,0,16,0
7647,-3,1,-1,-17.25,0,1,-22.64,0,18,0
7648,2,0,-2,14.79,0,0,10.02,0,30,1
7649,1,0,3,-6.74,0,0,9.09,0,-3,0
7650,5,1,2,39.93,1,0,21.65,0,57,1
7651,-4,0,-2,-25.22,1,0,-17.63,0,-5,0
7652,5,1,8,18.58,0,1,14.29,0,20,1
7653,1,0,4,-9.96,1,0,-18.94,0,-51,0
7654,0,0,-3,-3.46,0,0,3.16,0,-12,1
7655,-2,0,-4,-19.46,0,0,-11.48,0,-66,0
7656,-3,1,1,-7.75,0,0,-4.12,0,15,0
7657,-1,1,-5,-19.63,0,1,-19.36,0,-41,1
7659,-2,0,2,5.2,0,0,9.41,0,-9,1
7660,-1,0,0,-2.43,0,0,8.6,0,1,1
7661,4,1,7,33.14,0,0,22.62,0,42,1
7662,0,0,-3,16.8,0,1,23.84,1,50,1
7664,6,1,13,44.26,0,0,23.85,1,10,1
7665,-3,0,-5,-19.37,0,0,-14.59,0,13,1
7666,3,0,3,14.81,0,0,9.96,0,-7,0
7667,-7,0,-12,-36.43,0,0,-36.28,0,-28,0
7668,-4,1,-9,-22.4,0,0,-19.45,0,-29,0
7669,5,1,7,20.27,1,0,22.59,0,-10,1
7670,-6,0,-8,-28.44,1,0,-25.33,0,16,1
7671,0,1,-4,5.0,0,0,12.2,0,20,1
7672,-3,0,2,-3.15,0,0,-2.93,0,64,0
7673,-6,1,-7,-46.25,0,0,-31.93,0,-45,0
7674,-2,0,-3,-21.62,0,0,-12.3,0,-6,0
7676,0,1,-1,-4.73,1,0,-13.54,0,1,1
7677,6,1,3,32.48,1,1,25.92,0,38,1
7679,-4,0,-1,-17.69,1,0,-5.87,0,-24,0
7680,-2,0,1,-22.38,1,0,-11.38,0,1,0
7681,-9,0,-10,-37.56,0,0,-14.06,0,31,0
7682,-1,1,-1,-23.14,0,0,-19.03,0,-26,0
7683,-2,1,1,-2.07,0,0,-12.82,0,19,1
7684,3,1,2,24.45,1,0,18.07,0,25,1
7685,2,1,7,20.73,0,0,20.9,0,36,1
7686,4,0,6,20.12,0,0,23.14,0,29,1
7687,-2,0,-4,-17.4,0,0,-9.16,0,-34,0
7688,3,0,0,19.59,1,0,24.41,0,7,1
7689,2,1,3,14.71,0,0,1.87,0,50,0
7690,-8,0,-4,-38.59,0,0,-20.11,0,-3,0
7691,-4,0,-4,-25.66,0,0,-17.97,0,-29,0
7692,0,0,2,-15.18,0,0,-11.06,0,-54,1
7693,3,1,2,13.87,1,0,7.02,0,16,1
7694,0,0,2,3.7,1,0,7.26,0,-19,1
7696,0,0,-2,-6.09,0,0,-10.11,0,-34,0
7697,-1,1,0,-5.01,0,0,-11.54,0,-19,0
7698,-1,0,-4,-4.86,0,0,1.8,0,-8,1
7699,-3,1,-6,-11.08,1,0,-3.7,0,-4,0
7700,0,0,-1,-1.52,0,0,0.16,0,4,0
7701,0,0,1,15.01,0,0,2.74,0,9,1
7702,4,1,7,18.29,0,0,14.96,0,3,1
7703,-2,1,-3,-7.9,1,0,-7.41,0,6,0
7704,1,1,1,18.85,1,0,10.82,0,24,1
7705,-3,1,-2,-13.48,0,0,-20.82,0,-32,1
7706,2,0,-2,-0.47,0,0,-8.88,0,-13,1
7707,-3,0,0,-10.91,0,0,-6.17,0,-9,0
7708,-4,0,-6,-18.08,1,0,-18.18,0,34,1
7709,2,0,5,20.61,1,0,9.24,0,8,1
7710,-3,0,-4,-8.72,0,0,-4.32,0,20,0
7711,-2,0,1,-16.82,0,0,-21.02,0,-35,1
7712,0,1,-3,-2.62,0,0,-12.46,0,25,0
7713,8,0,12,41.08,0,0,29.27,0,19,1
7714,-6,1,-4,-23.98,0,0,-23.26,0,-15,0
7715,1,0,7,-1.67,0,0,3.09,0,-12,0
7716,5,1,3,31.05,1,1,20.85,0,52,1
7717,-2,1,1,-12.08,0,1,-13.65,0,-37,0
7718,5,1,1,40.88,1,0,26.62,1,46,1
7719,5,0,8,20.42,0,0,11.27,0,12,1
7721,1,1,4,1.92,1,0,-13.12,0,9,1
7722,2,1,6,-5.66,1,0,-34.06,0,-68,1
7723,3,1,1,16.51,1,1,4.02,0,-2,1
7724,8,0,6,46.46,0,1,38.61,0,16,0
7725,-1,1,0,-9.8,0,0,-6.84,0,-20,0
7726,4,1,6,22.64,0,0,11.3,0,13,1
7727,-3,0,-7,-16.73,1,0,-7.87,0,-17,0
7728,2,1,9,-8.66,0,0,-21.33,0,5,0
7729,-3,0,-9,-14.02,0,0,-0.9,0,4,1
7730,2,0,2,-4.45,1,1,-2.93,0,-7,1
7731,-1,0,-1,-8.02,0,0,-12.43,0,-17,1
7732,1,1,5,1.79,0,0,-4.17,0,-7,0
7733,1,1,3,8.86,0,0,7.06,0,-2,1
7734,5,1,0,14.09,1,0,22.05,0,43,1
7735,-6,0,-8,-32.59,0,0,-15.18,0,-27,1
7736,1,1,3,10.74,1,0,2.37,0,9,0
7737,1,0,-1,10.16,0,0,20.78,0,21,0
7738,-2,0,-1,-6.97,0,0,-11.33,0,-30,0
7739,0,1,-3,3.99,0,0,11.48,0,42,0
7740,-6,0,-9,-3.87,0,0,14.66,0,16,1
7741,6,1,0,34.56,1,1,32.33,1,45,1
7742,3,1,2,14.86,0,0,9.91,0,13,1
7743,-4,0,-4,-21.94,0,0,-12.4,0,-36,0
7744,-3,0,0,-1.73,1,0,-9.89,1,-5,0
7745,1,1,0,20.0,0,0,10.65,0,50,1
7747,2,1,2,18.75,0,0,13.61,0,15,1
7748,5,1,8,25.78,1,0,11.6,0,17,1
7749,-3,0,0,-6.29,0,0,-12.32,0,10,1
7750,1,1,3,-12.53,0,0,0.17,0,3,0
7751,5,1,1,16.75,0,0,-4.23,0,2,0
7752,5,1,5,31.38,0,0,28.06,0,35,1
7753,5,1,5,21.48,1,1,15.02,0,34,1
7754,5,1,7,29.19,0,0,22.98,0,32,1
7755,-8,1,-7,-26.92,0,0,-16.09,0,-7,0
7756,0,1,-4,-4.99,0,1,-2.95,0,-18,1
7757,-2,1,-1,0.75,1,0,6.44,0,35,0
7758,-2,0,-1,-13.14,0,0,-14.98,0,-17,0
7759,9,1,10,32.43,1,0,19.19,0,-35,1
7760,1,1,-1,-4.43,0,0,-7.32,0,-9,0
7761,-6,0,-5,-18.44,0,0,-13.68,0,10,0
7762,1,1,5,2.7,0,0,6.38,0,16,1
7763,1,1,1,12.21,0,0,-3.11,0,40,1
7764,4,0,5,11.32,0,0,7.78,0,22,0
7765,-4,0,-6,-14.82,0,0,-7.24,0,35,0
7766,2,1,4,11.51,1,1,-1.08,0,31,1
7767,-3,0,-1,-1.43,0,1,7.08,0,24,1
7768,2,1,-4,3.05,1,0,-3.74,0,-43,1
7769,-1,0,-6,-4.38,1,0,-7.78,0,41,0
7771,7,0,10,39.87,1,1,11.69,1,20,1
7772,0,0,1,1.79,0,0,-9.62,0,11,0
7773,-9,0,-12,-41.24,0,0,-30.9,0,-45,0
7774,4,1,5,29.27,0,1,31.35,0,35,1
7775,0,0,-10,16.65,1,1,15.78,0,48,1
7776,-5,0,-6,-29.46,1,0,-29.52,0,-3,0
7777,4,1,11,14.4,0,0,11.48,0,-50,1
7778,4,1,4,22.63,0,0,14.51,0,7,1
7779,6,1,6,18.78,1,1,7.03,0,28,0
7780,-3,1,-11,-42.59,0,0,-35.03,0,-45,0
7781,-4,0,-6,-13.11,0,0,-14.72,0,52,0
7782,-5,1,-12,-38.56,0,0,-19.59,0,-55,0
7783,-2,0,-6,-13.17,0,0,-8.16,0,-30,0
7784,-1,0,-6,-15.38,1,0,-3.2,0,16,0
7785,-1,0,0,-16.41,1,1,-6.02,0,-23,1
7786,-3,0,-4,-12.55,0,1,-2.54,0,-11,1
7787,-1,1,-5,-11.54,1,0,-0.93,0,14,0
7788,1,0,5,23.12,1,0,25.22,0,72,1
7789,-7,1,-11,-44.31,0,0,-45.7,0,-51,0
7790,-8,0,-9,-42.15,1,0,-19.02,0,-26,0
7791,6,1,11,26.58,1,0,19.15,0,17,1
7792,-3,0,-2,-25.76,1,0,-21.82,0,-22,0
7793,4,1,3,30.29,0,0,12.78,0,56,1
7794,2,0,6,7.87,0,0,8.46,0,10,1
7795,1,1,-3,-5.14,0,0,-14.65,0,-27,0
7796,0,0,-1,-2.27,0,0,9.23,0,-47,1
7797,0,0,-1,-3.47,0,0,1.25,0,14,0
7798,-4,1,-9,-16.45,0,1,-12.68,0,22,0
7799,1,0,3,2.39,0,0,-7.09,0,41,1
7800,0,1,4,2.26,0,0,-9.55,0,0,1
7801,-4,0,-4,-21.5,0,0,-14.86,0,-13,0
7802,6,1,7,26.8,0,1,15.17,0,-2,1
7803,-3,0,-5,-9.75,0,0,3.34,0,37,0
7804,0,1,4,4.84,0,1,-6.14,0,0,1
7806,0,0,0,-7.95,1,0,-11.85,0,18,0
7807,2,1,2,12.08,1,0,13.63,0,4,0
7808,0,0,-8,2.01,1,0,15.96,0,21,1
7809,-7,0,-7,-26.95,0,0,-12.75,0,-13,0
7811,3,1,6,21.2,1,0,3.58,0,5,0
7812,-4,0,-8,-18.06,0,0,-5.41,0,4,0
7813,0,0,-5,2.97,0,0,5.18,0,-3,0
7814,0,1,-4,12.34,0,1,18.55,0,30,1
7815,-5,0,-7,-39.56,0,0,-29.3,0,-37,0
7816,-3,1,-2,-7.31,0,0,-1.18,0,-24,0
7817,5,0,5,33.39,0,1,31.79,0,2,1
7818,6,1,9,43.31,1,0,34.27,0,62,1
7819,4,1,3,22.75,0,0,13.6,0,40,1
7820,-2,1,-6,-20.86,0,0,-20.17,0,16,0
7821,-6,0,-6,-36.37,1,0,-24.56,0,-51,0
7822,4,1,2,26.85,1,0,23.07,0,25,1
7823,-5,0,-2,-11.21,0,0,-8.58,0,10,1
7824,7,1,7,49.9,0,0,20.55,0,51,1
7825,-9,1,-10,-32.89,0,0,-42.91,0,0,0
7826,-1,0,-2,-18.05,0,0,-20.47,0,-63,0
7827,0,1,0,4.46,0,0,4.29,0,23,1
7828,0,1,-4,-8.59,0,1,3.61,0,-17,0
7829,2,0,10,2.31,0,0,-1.84,0,-23,0
7830,4,1,8,31.95,1,0,10.56,0,29,1
7831,4,0,5,39.73,1,0,34.81,0,45,1
7832,-6,1,-11,-25.28,0,0,-25.09,0,27,0
7833,1,0,-1,6.36,0,0,-4.19,0,23,1
7834,4,1,5,9.93,1,0,8.72,0,-2,0
7835,-2,0,2,-2.46,0,0,-10.64,0,3,1
7836,1,0,0,-1.25,0,0,-6.37,0,-37,0
7837,2,1,0,17.66,1,0,7.19,0,42,1
7838,4,1,2,18.11,0,0,8.75,0,28,1
7839,0,1,-1,-4.18,1,0,-13.2,0,17,0
7840,-1,0,6,-0.38,0,0,2.81,0,5,0
7841,-7,0,-6,-28.78,0,0,-11.84,0,-26,1
7842,-2,0,-1,-7.03,0,0,-6.53,0,-4,1
7843,-5,0,-1,-19.57,0,0,-3.54,0,-7,0
7844,3,0,3,19.82,1,1,22.43,0,35,1
7845,-4,0,-3,-26.42,0,0,-21.16,0,-19,0
7846,3,1,0,23.93,1,0,7.25,0,48,1
7847,4,1,1,30.02,1,0,15.82,0,59,1
7848,3,1,3,13.46,1,1,8.49,0,-45,1
7851,4,1,7,21.99,0,0,4.59,0,-24,0
7852,-2,1,1,-10.22,1,0,-13.01,0,-11,1
7853,2,0,0,9.31,0,0,7.4,0,9,0
7855,-7,1,-7,-36.38,1,0,-33.37,0,-5,0
7857,-1,1,-3,-5.13,0,1,-10.56,0,-44,0
7858,0,1,-3,2.57,0,1,11.83,0,23,0
7859,-2,1,-7,-6.33,0,0,-10.89,0,14,1
7860,-6,0,-6,-31.51,0,0,-37.29,0,-24,0
7861,-4,1,-13,-19.31,0,0,-15.72,0,-5,0
7862,1,1,4,6.07,0,0,12.93,0,8,1
7863,-5,0,-4,-35.1,0,0,-30.14,0,-63,0
7864,0,1,-1,10.63,1,0,-1.25,0,23,0
7865,1,0,3,0.6,1,0,-3.25,0,9,0
7866,1,1,2,6.39,1,1,-4.01,0,-5,0
7867,1,1,-1,9.6,0,0,0.39,0,14,0
7868,6,1,6,33.32,1,0,13.3,0,12,1
7869,1,0,3,26.89,0,1,18.75,0,15,1
7870,2,0,0,-0.3,1,0,14.14,0,26,0
7871,-2,1,3,-23.43,0,0,-22.31,0,-41,0
7873,-4,0,-10,-21.09,0,0,-3.35,0,-7,0
7874,2,1,1,25.88,0,0,13.53,0,47,1
7875,-5,0,-8,-40.85,0,0,-32.56,0,-1,0
7876,0,1,-5,-3.69,1,1,-3.79,0,-14,0
7877,3,1,7,13.59,1,0,1.32,0,3,0
7878,6,0,4,35.59,0,0,32.96,0,57,1
7879,-3,0,-3,-12.69,0,0,-19.91,0,-19,0
7880,-3,0,-1,-21.95,0,0,-2.91,0,-56,1
7882,4,0,3,27.14,0,0,28.19,0,59,1
7883,1,1,0,-10.52,0,0,-10.64,0,-25,0
7884,-6,0,-3,-32.51,0,0,-21.43,0,-31,0
7885,1,1,-1,-2.64,0,1,5.5,0,0,0
7886,-5,0,-10,-21.91,0,1,-13.91,0,-26,0
7887,6,0,9,12.97,0,0,5.64,0,-3,0
7888,5,1,4,26.91,1,0,20.52,0,13,1
7889,-6,0,-10,-27.13,0,0,-14.56,0,2,0
7890,4,0,5,27.48,0,0,22.77,0,13,0
7891,2,1,1,-5.37,0,0,0.29,0,-15,0
7892,5,1,4,40.27,0,1,32.85,1,9,1
7893,-2,1,-3,7.05,0,0,16.16,0,22,0
7894,-6,0,-12,-40.38,1,0,-28.54,0,-42,0
7895,2,0,9,5.24,0,0,4.78,0,-21,0
7896,1,0,-1,0.4,0,0,-7.31,0,35,0
7897,5,1,3,12.91,0,0,0.2,0,10,0
7898,1,0,4,0.72,1,0,-0.81,0,-11,0
7899,1,0,-6,12.87,0,0,4.4,0,2,1
7900,-1,1,-2,12.99,0,1,-9.18,0,34,1
7901,1,0,2,12.18,1,0,11.5,0,5,1
7902,-1,0,-7,-13.8,1,0,3.26,0,-25,1
7903,-1,0,4,-12.75,0,0,-5.51,0,-7,0
7905,6,0,8,21.86,1,0,16.98,0,-9,1
7906,-5,1,-8,-22.86,0,0,-25.74,0,-10,0
7907,-1,1,1,-7.69,1,0,-2.17,0,3,0
7908,0,1,-1,6.5,0,0,1.28,0,43,1
7909,2,1,1,9.7,1,1,7.48,0,22,1
7910,-3,1,-5,-18.56,1,0,-18.04,0,5,0
7911,6,1,6,18.72,1,0,18.69,0,-48,1
7913,4,1,7,16.52,0,0,7.01,0,-43,1
7914,-1,1,-2,-13.48,1,0,-4.07,0,-11,1
7915,-3,1,-5,-1.02,1,0,3.63,0,24,0
7916,-7,0,-11,-41.3,0,0,-28.49,0,-16,0
7917,2,0,0,13.83,0,1,12.73,0,25,1
7918,-2,0,-6,-17.87,0,0,-6.08,0,-51,0
7919,6,1,9,35.22,0,1,14.42,0,60,1
7920,-1,1,1,-4.49,0,0,-13.47,0,-23,0
7921,-3,1,-4,-17.56,0,0,-9.85,0,-51,0
7922,-6,0,-7,-38.49,0,0,-21.59,0,-15,0
7923,2,1,5,11.21,0,0,9.33,0,7,1
7925,6,1,2,29.45,0,0,20.19,0,13,1
7926,3,1,6,10.06,1,1,8.2,0,-17,1
7927,1,1,1,12.87,1,0,6.03,0,13,1
7928,-4,0,-1,-18.17,0,1,-10.35,0,-29,0
7929,0,1,3,7.33,0,0,6.75,0,18,1
7930,3,0,6,24.13,1,0,21.63,0,45,1
7931,-1,0,-1,-10.93,0,1,-15.72,0,-32,0
7932,-3,1,-2,-36.66,0,0,-29.93,0,-66,0
7933,5,1,11,15.69,1,0,6.64,0,-21,0
7935,-2,0,-5,-1.89,0,0,-11.18,0,43,0
7936,-6,0,-4,-21.56,0,0,-10.52,0,42,0
7937,9,1,9,43.71,1,0,30.99,0,-12,1
7938,1,1,-2,0.77,0,0,6.3,0,-2,0
7939,2,1,8,19.38,0,0,7.38,0,21,1
7940,-2,0,3,-0.58,0,0,-10.47,0,3,0
7941,-4,0,-6,-27.23,0,0,-10.62,0,3,0
7942,1,1,3,14.11,1,0,11.63,0,63,1
7943,-8,0,-9,-29.98,0,0,-33.31,0,-17,0
7944,0,1,4,0.97,1,0,-10.64,0,8,1
7945,5,1,-1,13.95,1,0,19.43,0,15,1
7946,5,1,5,24.38,1,0,11.05,0,35,1
7947,-3,0,-3,-9.25,0,0,-3.6,0,4,0
7948,2,0,4,6.79,0,1,2.11,0,-2,1
7949,2,1,7,10.5,0,1,-12.7,0,30,0
7950,2,1,2,3.92,1,1,8.66,0,-27,1
7951,-2,1,-13,0.24,0,0,4.83,0,68,0
7952,0,1,-1,2.66,0,0,17.38,0,5,1
7953,2,1,-4,13.96,0,0,0.89,0,13,1
7954,7,1,2,38.07,1,1,18.49,0,15,1
7955,0,1,3,-11.27,0,0,-8.43,0,-52,0
7956,6,1,10,38.23,1,0,33.24,0,53,1
7957,2,1,-3,0.32,1,0,8.22,0,4,0
7958,3,1,4,13.06,1,0,4.31,0,-14,1
7959,4,1,5,16.18,1,0,5.14,0,22,1
7960,-4,0,-3,-28.54,0,1,-27.98,0,-32,0
7961,-4,1,-11,-14.17,1,0,8.6,0,22,0
7962,2,1,3,13.2,0,0,-1.78,0,-13,1
7964,1,0,-3,24.6,0,0,4.98,0,29,1
7965,0,0,0,1.32,1,0,-0.28,0,-52,1
7966,2,1,-1,22.76,1,0,16.3,0,53,1
7967,3,1,2,15.86,0,0,26.22,0,33,1
7968,0,0,4,-4.18,0,1,0.6,0,-33,0
7969,-2,0,-4,-14.49,1,0,-5.39,0,-32,1
7970,2,0,2,-6.63,0,0,-4.13,0,-47,1
7971,0,0,5,-3.39,0,0,-15.29,0,-12,1
7972,0,0,5,-5.97,0,0,-11.98,0,-37,1
7973,-6,0,-4,-26.71,0,0,-12.58,0,-2,0
7974,-9,0,-5,-28.89,0,0,-28.82,0,28,0
7975,-4,0,-5,-11.11,0,1,6.79,0,47,1
7976,-3,0,-3,-19.72,0,0,-7.17,0,-37,0
7977,2,0,5,14.57,0,0,7.15,0,8,0
7978,-5,0,-7,-25.66,1,1,-22.24,0,1,0
7979,2,1,1,5.63,0,1,4.42,0,14,1
7980,-6,0,-2,-29.24,1,0,-15.87,0,-5,1
7981,-4,0,-10,-29.35,1,0,-14.62,0,-21,0
7982,3,0,3,16.71,0,0,10.72,0,22,1
7983,0,1,-2,2.82,0,0,3.99,0,4,1
7984,-2,0,-6,-8.96,1,0,-6.61,0,-21,1
7985,-4,1,-7,-29.93,1,0,-24.94,0,-13,0
7986,4,1,5,18.1,1,0,10.12,0,-7,1
7987,-4,0,-7,-24.61,0,0,-18.28,0,-19,1
7988,-3,0,-5,-16.2,0,0,-14.31,0,5,0
7989,4,1,4,23.75,0,0,26.88,0,12,1
7990,1,0,1,-6.18,1,0,-4.13,0,-3,0
7991,3,1,6,22.53,0,0,20.82,0,48,1
7992,4,1,4,28.21,1,0,27.54,0,5,0
7993,3,0,0,17.16,1,1,18.37,0,-14,1
7994,-1,1,2,5.01,0,0,-4.95,0,28,1
7995,-5,1,-5,-28.3,0,0,-22.12,0,-18,0
7996,8,1,8,31.4,0,1,18.24,0,-18,1
7997,-2,1,-1,-11.52,0,1,-15.35,0,-8,0
7998,-1,0,2,-7.04,0,0,-1.93,0,23,0
7999,6,1,6,26.21,0,0,24.83,0,4,1
8000,-5,0,-7,-25.29,0,0,-16.07,0,-34,0
8001,-1,0,-3,-10.99,0,0,-3.96,0,-39,0
8002,-2,0,-5,-31.47,0,0,-33.23,0,-45,0
8003,5,1,6,31.42,1,0,20.37,0,-8,1
8004,-2,0,-5,-12.31,0,0,4.96,0,32,0
8005,-2,1,-2,-19.91,0,0,-10.55,0,-7,0
8007,-6,0,-10,-36.83,0,0,-34.2,0,4,0
8008,7,1,7,33.13,0,1,14.65,0,-5,1
8009,2,1,9,21.17,1,0,1.8,0,-12,1
8010,-6,1,-3,-32.68,0,0,-38.88,0,-6,0
